Name,Platform,Version
2023-10-10T16:26:08,libadwaita-1-0,amd64,1.1.7-0ubuntu0.22.04.1
2023-10-10T16:26:08,libaec0,amd64,1.0.6-1
2023-10-10T16:26:08,libalgorithm-diff-perl,all,1.201-1
2023-10-10T16:26:08,libalgorithm-diff-xs-perl,amd64,0.04-6build3
2023-10-10T16:26:08,libalgorithm-merge-perl,all,0.08-3
2023-10-10T16:26:08,libamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:26:08,libann0,amd64,1.1.2+doc-7build1
2023-10-10T16:26:08,libanyevent-i3-perl,all,0.17-1
2023-10-10T16:26:08,libanyevent-perl,amd64,7.170-2build2
2023-10-10T16:26:08,libao-common,all,1.2.2+20180113-1.1ubuntu3
2023-10-10T16:26:08,libao4,amd64,1.2.2+20180113-1.1ubuntu3
2023-10-10T16:26:08,libaom3,amd64,3.3.0-1
2023-10-10T16:26:08,libapparmor1,amd64,3.0.4-2ubuntu2.2
2023-10-10T16:26:08,libappstream4,amd64,0.15.2-2
2023-10-10T16:26:08,libapt-pkg6.0,amd64,2.4.10
2023-10-10T16:26:08,libarchive13,amd64,3.6.0-1ubuntu1
2023-10-10T16:26:08,libargon2-1,amd64,0~20171227-0.3
2023-10-10T16:26:08,libaribb24-0,amd64,1.0.3-2
2023-10-10T16:26:08,libarmadillo10,amd64,1:10.8.2+dfsg-1
2023-10-10T16:26:08,libarpack2,amd64,3.8.0-1
2023-10-10T16:26:08,libasan5,amd64,9.5.0-1ubuntu1~22.04
2023-10-10T16:26:08,libasan6,amd64,11.4.0-1ubuntu1~22.04
2023-10-10T16:26:08,libasan8,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libasound2,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:26:08,libasound2-data,all,1.2.6.1-1ubuntu1
2023-10-10T16:26:08,libasound2-dev,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:26:08,libasound2-plugins,amd64,1.2.6-1
2023-10-10T16:26:08,libaspell15,amd64,0.60.8-4build1
2023-10-10T16:26:08,libass9,amd64,1:0.15.2-1
2023-10-10T16:26:08,libassuan0,amd64,2.5.5-1build1
2023-10-10T16:26:08,libasync-interrupt-perl,amd64,1.26-1build2
2023-10-10T16:26:08,libasyncns0,amd64,0.8-6build2
2023-10-10T16:26:08,libatasmart4,amd64,0.19-5build2
2023-10-10T16:26:08,libatk-adaptor,amd64,2.38.0-3
2023-10-10T16:26:08,libatk-bridge2.0-0,amd64,2.38.0-3
2023-10-10T16:26:08,libatk-wrapper-java,all,0.38.0-5build1
2023-10-10T16:26:08,libatk-wrapper-java-jni,amd64,0.38.0-5build1
2023-10-10T16:26:08,libatk1.0-0,amd64,2.36.0-3build1
2023-10-10T16:26:08,libatk1.0-data,all,2.36.0-3build1
2023-10-10T16:26:08,libatkmm-1.6-1v5,amd64,2.28.2-1build1
2023-10-10T16:26:08,libatm1,amd64,1:2.5.1-4build2
2023-10-10T16:26:08,libatomic1,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libatomic1,i386,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libatopology2,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:26:08,libatspi2.0-0,amd64,2.44.0-3
2023-10-10T16:26:08,libattr1,amd64,1:2.5.1-1build1
2023-10-10T16:26:08,libaudit-common,all,1:3.0.7-1build1
2023-10-10T16:26:08,libaudit1,amd64,1:3.0.7-1build1
2023-10-10T16:26:08,libauthen-sasl-perl,all,2.1600-1.1
2023-10-10T16:26:08,libavahi-client3,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavahi-common-data,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavahi-common3,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavahi-core7,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavahi-glib1,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavahi-ui-gtk3-0,amd64,0.8-5ubuntu5.1
2023-10-10T16:26:08,libavc1394-0,amd64,0.5.4-5build2
2023-10-10T16:26:08,libavcodec58,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:26:08,libavformat58,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:26:08,libavutil56,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:26:08,libayatana-appindicator3-1,amd64,0.5.90-7ubuntu2
2023-10-10T16:26:08,libayatana-ido3-0.4-0,amd64,0.9.1-1
2023-10-10T16:26:08,libayatana-indicator3-7,amd64,0.9.1-1
2023-10-10T16:26:08,libbabeltrace1,amd64,1.5.8-2build1
2023-10-10T16:26:08,libbabl-0.1-0,amd64,1:0.1.92-1
2023-10-10T16:26:08,libbasicobjects0,amd64,0.6.2-1
2023-10-10T16:26:08,libbdplus0,amd64,0.2.0-1
2023-10-10T16:26:08,libbinutils,amd64,2.38-4ubuntu2.3
2023-10-10T16:26:08,libblas3,amd64,3.10.0-2ubuntu1
2023-10-10T16:26:08,libblkid-dev,amd64,2.37.2-4ubuntu3
2023-10-10T16:26:08,libblkid1,amd64,2.37.2-4ubuntu3
2023-10-10T16:26:08,libblockdev-crypto2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-fs2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-loop2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-part-err2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-part2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-swap2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev-utils2,amd64,2.26-1
2023-10-10T16:26:08,libblockdev2,amd64,2.26-1
2023-10-10T16:26:08,libblosc1,amd64,1.21.1+ds2-2
2023-10-10T16:26:08,libbluetooth3,amd64,5.64-0ubuntu1
2023-10-10T16:26:08,libbluray2,amd64,1:1.3.1-1
2023-10-10T16:26:08,libboost-filesystem1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:26:08,libboost-iostreams1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:26:08,libboost-locale1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:26:08,libboost-regex1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:26:08,libboost-thread1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:26:08,libbpf0,amd64,1:0.5.0-1ubuntu22.04.1
2023-10-10T16:26:08,libbrlapi0.8,amd64,6.4-4ubuntu3
2023-10-10T16:26:08,libbrotli-dev,amd64,1.0.9-2build6
2023-10-10T16:26:08,libbrotli1,amd64,1.0.9-2build6
2023-10-10T16:26:08,libbsd0,amd64,0.11.5-1
2023-10-10T16:26:08,libbsd0,i386,0.11.5-1
2023-10-10T16:26:08,libbsh-java,all,2.0b4-20
2023-10-10T16:26:08,libbz2-1.0,amd64,1.0.8-5build1
2023-10-10T16:26:08,libc-ares2,amd64,1.18.1-1ubuntu0.22.04.2
2023-10-10T16:26:08,libc-bin,amd64,2.35-0ubuntu3.4
2023-10-10T16:26:08,libc-dev-bin,amd64,2.35-0ubuntu3.4
2023-10-10T16:26:08,libc6,amd64,2.35-0ubuntu3.4
2023-10-10T16:26:08,libc6,i386,2.35-0ubuntu3.4
2023-10-10T16:26:08,libc6-dbg,amd64,2.35-0ubuntu3.4
2023-10-10T16:26:08,libc6-dev,amd64,2.35-0ubuntu3.4
2023-10-10T16:26:08,libcaca0,amd64,0.99.beta19-2.2ubuntu4
2023-10-10T16:26:08,libcairo-gobject-perl,amd64,1.005-3build1
2023-10-10T16:26:08,libcairo-gobject2,amd64,1.16.0-5ubuntu2
2023-10-10T16:26:08,libcairo-perl,amd64,1.109-2build1
2023-10-10T16:26:08,libcairo-script-interpreter2,amd64,1.16.0-5ubuntu2
2023-10-10T16:26:08,libcairo2,amd64,1.16.0-5ubuntu2
2023-10-10T16:26:08,libcairo2-dev,amd64,1.16.0-5ubuntu2
2023-10-10T16:26:08,libcairomm-1.0-1v5,amd64,1.12.2-4build3
2023-10-10T16:26:08,libcamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:26:08,libcamel-1.2-63,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libcanberra-gtk3-0,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:26:08,libcanberra-gtk3-module,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:26:08,libcanberra-pulse,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:26:08,libcanberra0,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:26:08,libcap-ng0,amd64,0.7.9-2.2build3
2023-10-10T16:26:08,libcap2,amd64,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:26:08,libcap2,i386,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:26:08,libcap2-bin,amd64,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:26:08,libcbor0.8,amd64,0.8.0-2ubuntu1
2023-10-10T16:26:08,libcc1-0,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libccolamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:26:08,libcddb2,amd64,1.3.2-7fakesync1
2023-10-10T16:26:08,libcdio-cdda2,amd64,10.2+2.0.0-1build3
2023-10-10T16:26:08,libcdio-paranoia2,amd64,10.2+2.0.0-1build3
2023-10-10T16:26:08,libcdio19,amd64,2.1.0-3build1
2023-10-10T16:26:08,libcdparanoia0,amd64,3.10.2+debian-14build2
2023-10-10T16:26:08,libcdr-0.1-1,amd64,0.1.6-2build2
2023-10-10T16:26:08,libcdt5,amd64,2.42.2-6
2023-10-10T16:26:08,libcfitsio9,amd64,4.0.0-1
2023-10-10T16:26:08,libcgraph6,amd64,2.42.2-6
2023-10-10T16:26:08,libcharls2,amd64,2.3.4-1
2023-10-10T16:26:08,libcheese-gtk25,amd64,41.1-1build1
2023-10-10T16:26:08,libcheese8,amd64,41.1-1build1
2023-10-10T16:26:08,libcholmod3,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:26:08,libchromaprint1,amd64,1.5.1-2
2023-10-10T16:26:08,libclone-perl,amd64,0.45-1build3
2023-10-10T16:26:08,libclucene-contribs1v5,amd64,2.3.3.4+dfsg-1ubuntu5
2023-10-10T16:26:08,libclucene-core1v5,amd64,2.3.3.4+dfsg-1ubuntu5
2023-10-10T16:26:08,libclutter-1.0-0,amd64,1.26.4+dfsg-4build1
2023-10-10T16:26:08,libclutter-1.0-common,all,1.26.4+dfsg-4build1
2023-10-10T16:26:08,libclutter-gst-3.0-0,amd64,3.0.27-2ubuntu1
2023-10-10T16:26:08,libclutter-gtk-1.0-0,amd64,1.8.4-4build2
2023-10-10T16:26:08,libcodec2-1.0,amd64,1.0.1-3
2023-10-10T16:26:08,libcogl-common,all,1.22.8-3build1
2023-10-10T16:26:08,libcogl-pango20,amd64,1.22.8-3build1
2023-10-10T16:26:08,libcogl-path20,amd64,1.22.8-3build1
2023-10-10T16:26:08,libcogl20,amd64,1.22.8-3build1
2023-10-10T16:26:08,libcolamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:26:08,libcollection4,amd64,0.6.2-1
2023-10-10T16:26:08,libcolord-gtk1,amd64,0.3.0-1
2023-10-10T16:26:08,libcolord2,amd64,1.4.6-1
2023-10-10T16:26:08,libcolorhug2,amd64,1.4.6-1
2023-10-10T16:26:08,libcom-err2,amd64,1.46.5-2ubuntu1.1
2023-10-10T16:26:08,libcom-err2,i386,1.46.5-2ubuntu1.1
2023-10-10T16:26:08,libcommon-sense-perl,amd64,3.75-2build1
2023-10-10T16:26:08,libconfig9,amd64,1.5-0.4build1
2023-10-10T16:26:08,libconfuse-common,all,3.3-2
2023-10-10T16:26:08,libconfuse2,amd64,3.3-2
2023-10-10T16:26:08,libcrack2,amd64,2.9.6-3.4build4
2023-10-10T16:26:08,libcrypt-dev,amd64,1:4.4.27-1
2023-10-10T16:26:08,libcrypt1,amd64,1:4.4.27-1
2023-10-10T16:26:08,libcrypt1,i386,1:4.4.27-1
2023-10-10T16:26:08,libcryptsetup12,amd64,2:2.4.3-1ubuntu1.1
2023-10-10T16:26:08,libctf-nobfd0,amd64,2.38-4ubuntu2.3
2023-10-10T16:26:08,libctf0,amd64,2.38-4ubuntu2.3
2023-10-10T16:26:08,libcue2,amd64,2.2.1-3ubuntu0.1
2023-10-10T16:26:08,libcups2,amd64,2.4.1op1-1ubuntu4.7
2023-10-10T16:26:08,libcupsfilters1,amd64,1.28.15-0ubuntu1.2
2023-10-10T16:26:08,libcupsimage2,amd64,2.4.1op1-1ubuntu4.7
2023-10-10T16:26:08,libcurl3-gnutls,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:26:08,libcurl4,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:26:08,libcurl4-openssl-dev,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:26:08,libdaemon0,amd64,0.14-7.1ubuntu3
2023-10-10T16:26:08,libdata-dump-perl,all,1.25-1
2023-10-10T16:26:08,libdatrie1,amd64,0.2.13-2
2023-10-10T16:26:08,libdav1d5,amd64,0.9.2-1
2023-10-10T16:26:08,libdb5.3,amd64,5.3.28+dfsg1-0.8ubuntu3
2023-10-10T16:26:08,libdbus-1-3,amd64,1.12.20-2ubuntu4.1
2023-10-10T16:26:08,libdbus-1-3,i386,1.12.20-2ubuntu4.1
2023-10-10T16:26:08,libdbus-glib-1-2,amd64,0.112-2build1
2023-10-10T16:26:08,libdbusmenu-glib4,amd64,16.04.1+18.10.20180917-0ubuntu8
2023-10-10T16:26:08,libdbusmenu-gtk3-4,amd64,16.04.1+18.10.20180917-0ubuntu8
2023-10-10T16:26:08,libdc1394-25,amd64,2.2.6-4
2023-10-10T16:26:08,libdca0,amd64,0.0.7-2
2023-10-10T16:26:08,libdconf1,amd64,0.40.0-3
2023-10-10T16:26:08,libde265-0,amd64,1.0.8-1
2023-10-10T16:26:08,libdebconfclient0,amd64,0.261ubuntu1
2023-10-10T16:26:08,libdebuginfod-common,all,0.186-1build1
2023-10-10T16:26:08,libdebuginfod1,amd64,0.186-1build1
2023-10-10T16:26:08,libdee-1.0-4,amd64,1.2.7+17.10.20170616-6ubuntu4
2023-10-10T16:26:08,libdeflate0,amd64,1.10-2
2023-10-10T16:26:08,libdevmapper1.02.1,amd64,2:1.02.175-2.1ubuntu4
2023-10-10T16:26:08,libdhash1,amd64,0.6.2-1
2023-10-10T16:26:08,libdjvulibre-text,all,3.5.28-2build2
2023-10-10T16:26:08,libdjvulibre21,amd64,3.5.28-2build2
2023-10-10T16:26:08,libdns-export1110,amd64,1:9.11.19+dfsg-2.1ubuntu3
2023-10-10T16:26:08,libdotconf0,amd64,1.3-0.3fakesync1build2
2023-10-10T16:26:08,libdouble-conversion3,amd64,3.1.7-4
2023-10-10T16:26:08,libdpkg-perl,all,1.21.1ubuntu2.2
2023-10-10T16:26:08,libdrm-amdgpu1,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-amdgpu1,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-common,all,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-dev,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-intel1,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-intel1,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-nouveau2,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-nouveau2,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-radeon1,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm-radeon1,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm2,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdrm2,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:26:08,libdv4,amd64,1.0.0-14build1
2023-10-10T16:26:08,libdvbpsi10,amd64,1.3.3-1
2023-10-10T16:26:08,libdvdnav4,amd64,6.1.1-1
2023-10-10T16:26:08,libdvdread8,amd64,6.1.2-1
2023-10-10T16:26:08,libdw1,amd64,0.186-1build1
2023-10-10T16:26:08,libe-book-0.1-1,amd64,0.1.3-2build2
2023-10-10T16:26:08,libebackend-1.2-10,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libebml5,amd64,1.4.2-2
2023-10-10T16:26:08,libebook-1.2-20,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libebook-contacts-1.2-3,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libecal-2.0-1,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libedata-book-1.2-26,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libedata-cal-2.0-1,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libedataserver-1.2-26,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libedataserverui-1.2-3,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:26:08,libedit2,amd64,3.1-20210910-1build1
2023-10-10T16:26:08,libedit2,i386,3.1-20210910-1build1
2023-10-10T16:26:08,libefiboot1,amd64,37-6ubuntu2
2023-10-10T16:26:08,libefivar1,amd64,37-6ubuntu2
2023-10-10T16:26:08,libegl-mesa0,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libegl1,amd64,1.4.0-1
2023-10-10T16:26:08,libel-api-java,all,3.0.0-3
2023-10-10T16:26:08,libelf1,amd64,0.186-1build1
2023-10-10T16:26:08,libelf1,i386,0.186-1build1
2023-10-10T16:26:08,libenchant-2-2,amd64,2.3.2-1ubuntu2
2023-10-10T16:26:08,libencode-locale-perl,all,1.05-1.1
2023-10-10T16:26:08,libeot0,amd64,0.01-5build2
2023-10-10T16:26:08,libepoxy0,amd64,1.5.10-1
2023-10-10T16:26:08,libepubgen-0.1-1,amd64,0.1.1-1ubuntu5
2023-10-10T16:26:08,liberror-perl,all,0.17029-1
2023-10-10T16:26:08,libespeak-ng1,amd64,1.50+dfsg-10
2023-10-10T16:26:08,libestr0,amd64,0.1.10-2.1build3
2023-10-10T16:26:08,libetonyek-0.1-1,amd64,0.1.10-3build1
2023-10-10T16:26:08,libev-perl,amd64,4.33-1build2
2023-10-10T16:26:08,libev4,amd64,1:4.33-1
2023-10-10T16:26:08,libevdev2,amd64,1.12.1+dfsg-1
2023-10-10T16:26:08,libevdocument3-4,amd64,42.3-0ubuntu3
2023-10-10T16:26:08,libevview3-3,amd64,42.3-0ubuntu3
2023-10-10T16:26:08,libexempi8,amd64,2.5.2-1ubuntu0.22.04.1
2023-10-10T16:26:08,libexif12,amd64,0.6.24-1build1
2023-10-10T16:26:08,libexiv2-27,amd64,0.27.5-3ubuntu1
2023-10-10T16:26:08,libexo-2-0,amd64,4.16.3-1
2023-10-10T16:26:08,libexo-common,all,4.16.3-1
2023-10-10T16:26:08,libexpat1,amd64,2.4.7-1ubuntu0.2
2023-10-10T16:26:08,libexpat1,i386,2.4.7-1ubuntu0.2
2023-10-10T16:26:08,libexpat1-dev,amd64,2.4.7-1ubuntu0.2
2023-10-10T16:26:08,libext2fs2,amd64,1.46.5-2ubuntu1.1
2023-10-10T16:26:08,libexttextcat-2.0-0,amd64,3.4.5-1build2
2023-10-10T16:26:08,libexttextcat-data,all,3.4.5-1build2
2023-10-10T16:26:08,libextutils-depends-perl,all,0.8001-1
2023-10-10T16:26:08,libfaad2,amd64,2.10.0-2
2023-10-10T16:26:08,libfakeroot,amd64,1.28-1ubuntu1
2023-10-10T16:26:08,libfastjson4,amd64,0.99.9-1build2
2023-10-10T16:26:08,libfbclient2,amd64,3.0.8.33535.ds4-1ubuntu2
2023-10-10T16:26:08,libfdisk1,amd64,2.37.2-4ubuntu3
2023-10-10T16:26:08,libffi-dev,amd64,3.4.2-4
2023-10-10T16:26:08,libffi8,amd64,3.4.2-4
2023-10-10T16:26:08,libffi8,i386,3.4.2-4
2023-10-10T16:26:08,libfftw3-double3,amd64,3.3.8-2ubuntu8
2023-10-10T16:26:08,libfftw3-single3,amd64,3.3.8-2ubuntu8
2023-10-10T16:26:08,libfido2-1,amd64,1.10.0-1
2023-10-10T16:26:08,libfile-basedir-perl,all,0.09-1
2023-10-10T16:26:08,libfile-desktopentry-perl,all,0.22-2
2023-10-10T16:26:08,libfile-fcntllock-perl,amd64,0.22-3build7
2023-10-10T16:26:08,libfile-listing-perl,all,6.14-1
2023-10-10T16:26:08,libfile-mimeinfo-perl,all,0.31-1
2023-10-10T16:26:08,libflac8,amd64,1.3.3-2ubuntu0.2
2023-10-10T16:26:08,libfont-afm-perl,all,1.20-3
2023-10-10T16:26:08,libfontconfig-dev,amd64,2.13.1-4.2ubuntu5
2023-10-10T16:26:08,libfontconfig1,amd64,2.13.1-4.2ubuntu5
2023-10-10T16:26:08,libfontconfig1-dev,amd64,2.13.1-4.2ubuntu5
2023-10-10T16:26:08,libfontembed1,amd64,1.28.15-0ubuntu1.2
2023-10-10T16:26:08,libfontenc1,amd64,1:1.1.4-1build3
2023-10-10T16:26:08,libfprint-2-2,amd64,1:1.94.3+tod1-0ubuntu2~22.04.04
2023-10-10T16:26:08,libfprint-2-tod1,amd64,1:1.94.3+tod1-0ubuntu2~22.04.04
2023-10-10T16:26:08,libfreehand-0.1-1,amd64,0.1.2-3build2
2023-10-10T16:26:08,libfreerdp-client2-2,amd64,2.6.1+dfsg1-3ubuntu2.4
2023-10-10T16:26:08,libfreerdp-server2-2,amd64,2.6.1+dfsg1-3ubuntu2.4
2023-10-10T16:26:08,libfreerdp2-2,amd64,2.6.1+dfsg1-3ubuntu2.4
2023-10-10T16:26:08,libfreetype-dev,amd64,2.11.1+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libfreetype6,amd64,2.11.1+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libfreetype6-dev,amd64,2.11.1+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libfreexl1,amd64,1.0.6-1
2023-10-10T16:26:08,libfribidi0,amd64,1.0.8-2ubuntu3.1
2023-10-10T16:26:08,libfuse3-3,amd64,3.10.5-1build1
2023-10-10T16:26:08,libfwupd2,amd64,1.7.9-1~22.04.3
2023-10-10T16:26:08,libfwupdplugin5,amd64,1.7.9-1~22.04.3
2023-10-10T16:26:08,libfyba0,amd64,4.1.1-7
2023-10-10T16:26:08,libgail-common,amd64,2.24.33-2ubuntu2
2023-10-10T16:26:08,libgail18,amd64,2.24.33-2ubuntu2
2023-10-10T16:26:08,libgamemode0,amd64,1.6.1-1build2
2023-10-10T16:26:08,libgamemode0,i386,1.6.1-1build2
2023-10-10T16:26:08,libgamemodeauto0,amd64,1.6.1-1build2
2023-10-10T16:26:08,libgamemodeauto0,i386,1.6.1-1build2
2023-10-10T16:26:08,libgamin0,amd64,0.1.10-6
2023-10-10T16:26:08,libgbm1,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libgcab-1.0-0,amd64,1.4-3build2
2023-10-10T16:26:08,libgcc-11-dev,amd64,11.4.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgcc-12-dev,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgcc-9-dev,amd64,9.5.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgcc-s1,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgcc-s1,i386,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgck-1-0,amd64,3.40.0-4
2023-10-10T16:26:08,libgcr-base-3-1,amd64,3.40.0-4
2023-10-10T16:26:08,libgcr-ui-3-1,amd64,3.40.0-4
2023-10-10T16:26:08,libgcrypt20,amd64,1.9.4-3ubuntu3
2023-10-10T16:26:08,libgcrypt20,i386,1.9.4-3ubuntu3
2023-10-10T16:26:08,libgd3,amd64,2.3.0-2ubuntu2
2023-10-10T16:26:08,libgdal30,amd64,3.4.1+dfsg-1build4
2023-10-10T16:26:08,libgdata-common,all,0.18.1-2build1
2023-10-10T16:26:08,libgdata22,amd64,0.18.1-2build1
2023-10-10T16:26:08,libgdbm-compat4,amd64,1.23-1
2023-10-10T16:26:08,libgdbm6,amd64,1.23-1
2023-10-10T16:26:08,libgdcm3.0,amd64,3.0.10-1build2
2023-10-10T16:26:08,libgdk-pixbuf-2.0-0,amd64,2.42.8+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libgdk-pixbuf2.0-bin,amd64,2.42.8+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libgdk-pixbuf2.0-common,all,2.42.8+dfsg-1ubuntu0.2
2023-10-10T16:26:08,libgdm1,amd64,42.0-1ubuntu7.22.04.3
2023-10-10T16:26:08,libgee-0.8-2,amd64,0.20.5-2
2023-10-10T16:26:08,libgegl-0.4-0,amd64,1:0.4.34-1build1
2023-10-10T16:26:08,libgegl-common,all,1:0.4.34-1build1
2023-10-10T16:26:08,libgeoclue-2-0,amd64,2.5.7-3ubuntu3
2023-10-10T16:26:08,libgeocode-glib0,amd64,3.26.2-2build2
2023-10-10T16:26:08,libgeos-c1v5,amd64,3.10.2-1
2023-10-10T16:26:08,libgeos3.10.2,amd64,3.10.2-1
2023-10-10T16:26:08,libgeotiff5,amd64,1.7.0-2build1
2023-10-10T16:26:08,libgexiv2-2,amd64,0.14.0-1build1
2023-10-10T16:26:08,libgfortran5,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:26:08,libgif7,amd64,5.1.9-2build2
2023-10-10T16:26:08,libgimp2.0,amd64,2.10.30-1build1
2023-10-10T16:26:08,libgirepository-1.0-1,amd64,1.72.0-1
2023-10-10T16:26:08,libgjs0g,amd64,1.72.2-0ubuntu2
2023-10-10T16:26:08,libgl1,amd64,1.4.0-1
2023-10-10T16:26:08,libgl1,i386,1.4.0-1
2023-10-10T16:26:08,libgl1-amber-dri,amd64,21.3.9-0ubuntu1~22.04.1
2023-10-10T16:26:08,libgl1-mesa-dri,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libgl1-mesa-dri,i386,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libglapi-mesa,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libglapi-mesa,i386,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libgles2,amd64,1.4.0-1
2023-10-10T16:26:08,libglib-object-introspection-perl,amd64,0.049-1+build2
2023-10-10T16:26:08,libglib-perl,amd64,3:1.329.3-2build1
2023-10-10T16:26:08,libglib2.0-0,amd64,2.72.4-0ubuntu2.2
2023-10-10T16:26:08,libglib2.0-bin,amd64,2.72.4-0ubuntu2.2
2023-10-10T16:26:08,libglib2.0-data,all,2.72.4-0ubuntu2.2
2023-10-10T16:26:08,libglib2.0-dev,amd64,2.72.4-0ubuntu2.2
2023-10-10T16:26:08,libglib2.0-dev-bin,amd64,2.72.4-0ubuntu2.2
2023-10-10T16:26:08,libglibmm-2.4-1v5,amd64,2.66.2-2
2023-10-10T16:26:08,libglu1-mesa,amd64,9.0.2-1
2023-10-10T16:26:08,libglvnd0,amd64,1.4.0-1
2023-10-10T16:26:08,libglvnd0,i386,1.4.0-1
2023-10-10T16:26:08,libglx-mesa0,amd64,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libglx-mesa0,i386,23.0.4-0ubuntu1~22.04.1
2023-10-10T16:26:08,libglx0,amd64,1.4.0-1
2023-10-10T16:26:08,libglx0,i386,1.4.0-1
2023-10-10T16:26:08,libgme0,amd64,0.6.3-2
